clause_id,review_id,canonical_place_id,place_name,place_category,clause_index,clause_text,weak_aspects,manual_aspects,annotator_id,human_approved,annotation_notes
resto-hotel-v2_005534::c000,resto-hotel-v2_005534,place_00224,Rumah Makan Holong Ni Dainang,restoran,0,"Anda perlu banyak kesabaran, makanannya butuh waktu satu jam untuk disiapkan",lainnya,pelayanan,A01,yes,"Lama masak = pelayanan lambat, bukan jam operasional"
resto-hotel-v2_005539::c001,resto-hotel-v2_005539,place_00224,Rumah Makan Holong Ni Dainang,restoran,1,Staf sangat ramah dan membantu dan membuat saya merasa betah di sana,pelayanan,pelayanan,A01,yes,
resto-hotel-v2_005548::c000,resto-hotel-v2_005548,place_00224,Rumah Makan Holong Ni Dainang,restoran,0,Cocok dengan rasa sausnya,lainnya,makanan,A01,yes,
resto-hotel-v2_005551::c000,resto-hotel-v2_005551,place_00224,Rumah Makan Holong Ni Dainang,restoran,0,"Babi panggangnya enak (kalau porsinya kecil), dan ikan bakarnya (porsinya besar - ya sesuai harga)",harga,harga|makanan,A01,yes,
resto-hotel-v2_005558::c000,resto-hotel-v2_005558,place_00218,Rosalie'S Beer Garden And Restaurant,restoran,0,Salah satu tempat makan terbaik di sekitar Danau Toba!,makanan,makanan|pemandangan,A01,yes,
resto-hotel-v2_005561::c003,resto-hotel-v2_005561,place_00218,Rosalie'S Beer Garden And Restaurant,restoran,3,"Ini baru permulaan, dia memasak makanan sesuai pesanan dengan penuh semangat, kami memesan kari ayam yang dibuat segar dan luar biasa, rasanya lezat dan porsinya pas!",keramaian|makanan,makanan,A01,yes,'penuh semangat/cita rasa' bukan keramaian; membahas makanan
resto-hotel-v2_005564::c000,resto-hotel-v2_005564,place_00218,Rosalie'S Beer Garden And Restaurant,restoran,0,"Saya baru saja makan ikan asam manis, sungguh luar biasa!!!",makanan,makanan,A01,yes,
resto-hotel-v2_005598::c002,resto-hotel-v2_005598,place_00218,Rosalie'S Beer Garden And Restaurant,restoran,2,Ikan bakarnya sempurna dan disajikan dengan sayuran kukus!,lainnya,makanan,A01,yes,
resto-hotel-v2_005598::c004,resto-hotel-v2_005598,place_00218,Rosalie'S Beer Garden And Restaurant,restoran,4,Kami juga melihat hidangan lain yang dibuatnya dan semuanya terlihat sangat lezat dan dibuat dengan penuh cinta!,keramaian,makanan|keramaian,A01,yes,
resto-hotel-v2_005613::c002,resto-hotel-v2_005613,place_00218,Rosalie'S Beer Garden And Restaurant,restoran,2,Teras yang indah dan tenang,keramaian,pemandangan|keramaian,A01,yes,
resto-hotel-v2_005624::c002,resto-hotel-v2_005624,place_00218,Rosalie'S Beer Garden And Restaurant,restoran,2,Pilihan yang bagus untuk para vegetarian dan pecinta daging,lainnya,makanan,A01,yes,
resto-hotel-v2_005633::c000,resto-hotel-v2_005633,place_00299,Warung Butet'S,restoran,0,Delicious nasi goreng!,lainnya,makanan,A01,yes,
resto-hotel-v2_005636::c002,resto-hotel-v2_005636,place_00299,Warung Butet'S,restoran,2,Saya merekomendasikan ☺️,lainnya,none,A01,yes,
resto-hotel-v2_005642::c000,resto-hotel-v2_005642,place_00299,Warung Butet'S,restoran,0,Restoran kecil yang cantik dan bersih tanpa cela ini (sekarang bernama Tobay) sungguh luar biasa!,kebersihan|pemandangan,kebersihan|pemandangan,A01,yes,
resto-hotel-v2_005651::c000,resto-hotel-v2_005651,place_00299,Warung Butet'S,restoran,0,Makanan lokal yang cukup enak,makanan,makanan,A01,yes,
resto-hotel-v2_005657::c000,resto-hotel-v2_005657,place_00299,Warung Butet'S,restoran,0,Milik Leokap Homestay dan berada tepat di seberang homestay,akomodasi,akomodasi,A01,yes,
resto-hotel-v2_005662::c003,resto-hotel-v2_005662,place_00265,Solu Bolon Cafe And Resto,restoran,3,"Saat di sampaikan ke pelayanya, alangkah terkejutnya kami ketika pelayan itu menanyakan, "" ada berapa yg basi kak?"" Berarti dia dengan kesadaran penuh memberi makanan basi",keramaian|makanan,pelayanan|makanan|keramaian,A01,yes,
resto-hotel-v2_005665::c002,resto-hotel-v2_005665,place_00265,Solu Bolon Cafe And Resto,restoran,2,Servisnya juga cepat,pelayanan,pelayanan,A01,yes,"'Servisnya cepat' = pelayanan, bukan none"
resto-hotel-v2_005667::c001,resto-hotel-v2_005667,place_00265,Solu Bolon Cafe And Resto,restoran,1,Disini makanan nya top markotop,makanan,makanan,A01,yes,
resto-hotel-v2_005700::c000,resto-hotel-v2_005700,place_00265,Solu Bolon Cafe And Resto,restoran,0,tempatng keren sangat astetik,pemandangan,none,A01,yes,
resto-hotel-v2_005706::c000,resto-hotel-v2_005706,place_00265,Solu Bolon Cafe And Resto,restoran,0,pelayanan buruk,pelayanan,pelayanan,A01,yes,
resto-hotel-v2_005732::c000,resto-hotel-v2_005732,place_00076,D'View Cafe And Resto,restoran,0,"Jika Anda ingin makan atau minum di lingkungan yang tenang dan bersih, di sinilah tempatnya di Tomok, menu enak dan banyak pilihan semua yang diinginkan, saya pergi ke sini 3 kali seminggu",kebersihan|keramaian|makanan,kebersihan|makanan|keramaian,A01,yes,
resto-hotel-v2_005737::c000,resto-hotel-v2_005737,place_00076,D'View Cafe And Resto,restoran,0,"Makanan/minumanya enak pelayanannya ramah, tempat asik bisa karaoke dan Viewnya langsung menghadap danau toba 👍👍👍",makanan|pelayanan,pelayanan|makanan|pemandangan,A01,yes,
resto-hotel-v2_005762::c001,resto-hotel-v2_005762,place_00233,Rumah Makan Lomak,restoran,1,"kali ini saya ingin benar2 explore , pas sore2 kelilling naik sepeda motor, rata2 resto cafe rumah makan sepi semua",keramaian|makanan,makanan|keramaian,A01,yes,Resto cafe sepi = keramaian; naik motor bukan parkir
resto-hotel-v2_005775::c001,resto-hotel-v2_005775,place_00233,Rumah Makan Lomak,restoran,1,bagiku ini kemahalan untuk versi warung,harga,harga|makanan,A01,yes,
resto-hotel-v2_005779::c000,resto-hotel-v2_005779,place_00233,Rumah Makan Lomak,restoran,0,mantap cmn tmpt parkir aja yg sulit enak rekomend ikan panggang sama babi gorengnya,akses_jalan|harga|parkir,parkir|makanan,A01,yes,
resto-hotel-v2_005811::c005,resto-hotel-v2_005811,place_00233,Rumah Makan Lomak,restoran,5,Don't come here!,lainnya,none,A01,yes,
resto-hotel-v2_005819::c001,resto-hotel-v2_005819,place_00233,Rumah Makan Lomak,restoran,1,"harga sesuai ikan masnya besar, 1 cukup untuk 2 orang, start 45000, babi gorengnya juga enak., daun ubi juga enak",harga,harga|makanan,A01,yes,
resto-hotel-v2_005829::c003,resto-hotel-v2_005829,place_00233,Rumah Makan Lomak,restoran,3,ramai sekali,keramaian,keramaian,A01,yes,
resto-hotel-v2_005834::c000,resto-hotel-v2_005834,place_00233,Rumah Makan Lomak,restoran,0,"Tempat makan lokal, dengan pelayanan yang baik",makanan|pelayanan,pelayanan|makanan,A01,yes,
resto-hotel-v2_005851::c003,resto-hotel-v2_005851,place_00233,Rumah Makan Lomak,restoran,3,"Adonannya kental dan basi, memberikan tekstur yang sangat tidak enak sehingga agak sakit untuk dikunyah",lainnya,makanan,A01,yes,
resto-hotel-v2_005879::c001,resto-hotel-v2_005879,place_00233,Rumah Makan Lomak,restoran,1,"makanannya overall not bad lar, ikan arsiknya bumbunya mantap 👍",lainnya,makanan,A01,yes,
resto-hotel-v2_005885::c001,resto-hotel-v2_005885,place_00233,Rumah Makan Lomak,restoran,1,Food is very good,makanan,makanan,A01,yes,
resto-hotel-v2_005891::c001,resto-hotel-v2_005891,place_00233,Rumah Makan Lomak,restoran,1,Populer di kalangan pejabat setempat,lainnya,none,A01,yes,
resto-hotel-v2_005892::c000,resto-hotel-v2_005892,place_00233,Rumah Makan Lomak,restoran,0,Langganan makan disini setiap ke Samosir,makanan,makanan,A01,yes,
resto-hotel-v2_005968::c001,resto-hotel-v2_005968,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,1,Tempat bagus dan banyak,lainnya,none,A01,yes,
resto-hotel-v2_005972::c000,resto-hotel-v2_005972,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,0,"pelayanan kurang ramah, rasa makanan keasinan terimakasi",makanan|pelayanan,pelayanan|makanan,A01,yes,
resto-hotel-v2_006006::c001,resto-hotel-v2_006006,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,1,setiap kali kesini masa air yg di Bawah mati terus..mana Bauk lagi kamar mandi bawah,akomodasi|toilet,kebersihan|toilet,A01,yes,Restoran; 'Bauk' = bau/kebersihan
resto-hotel-v2_006018::c006,resto-hotel-v2_006018,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,6,"Banyak oleh-oleh juga yang di sediakan, semua tergantung porsi ya",oleh_oleh,makanan|oleh_oleh,A01,yes,
resto-hotel-v2_006035::c004,resto-hotel-v2_006035,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,4,Tempat makan yang murah,harga|makanan,harga|makanan,A01,yes,
resto-hotel-v2_006040::c000,resto-hotel-v2_006040,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,0,Tempat bagus,lainnya,none,A01,yes,
resto-hotel-v2_006066::c002,resto-hotel-v2_006066,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,2,Mines nya itu sih padahal kariyawan nya ramai,keramaian,keramaian,A01,yes,
resto-hotel-v2_006091::c001,resto-hotel-v2_006091,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,1,tidak ada yang istimewa,lainnya,none,A01,yes,
resto-hotel-v2_006094::c000,resto-hotel-v2_006094,place_00197,Putra Kembar Coffee Shop 26 Resto,restoran,0,"tempat pinggir danau toba, makanan biasa aja dan harga agak di atas rata2, buka 24 jam suasanan pagi s/d sore di saranakan datang",harga|jam_operasional|makanan,harga|makanan|jam_operasional|pemandangan,A01,yes,
resto-hotel-v2_006119::c001,resto-hotel-v2_006119,place_00315,Yolanda Restaurant,restoran,1,Stafnya ramah dan membantu kami mengatur transportasi,pelayanan|transportasi,transportasi|pelayanan,A01,yes,
resto-hotel-v2_006146::c001,resto-hotel-v2_006146,place_00315,Yolanda Restaurant,restoran,1,Pemandangan yang bagus!,pemandangan,pemandangan,A01,yes,
resto-hotel-v2_006148::c000,resto-hotel-v2_006148,place_00315,Yolanda Restaurant,restoran,0,Itu tempat yang bagus dengan pemandangan ke danau Toba,pemandangan,pemandangan,A01,yes,
resto-hotel-v2_006163::c000,resto-hotel-v2_006163,place_00256,Sekapur Sirih,restoran,0,"Kita datang utk makan malam,ber 4 sma suami n 2 orng anak",makanan,makanan,A01,yes,'makan malam' konteks; '2 anak' bukan aksesibilitas; bukan jam_operasional
resto-hotel-v2_006166::c000,resto-hotel-v2_006166,place_00256,Sekapur Sirih,restoran,0,Makanannya lezat di sini,lainnya,makanan,A01,yes,
resto-hotel-v2_006166::c001,resto-hotel-v2_006166,place_00256,Sekapur Sirih,restoran,1,Terutama ikan bakarnya,lainnya,makanan,A01,yes,
resto-hotel-v2_006185::c001,resto-hotel-v2_006185,place_00256,Sekapur Sirih,restoran,1,Saya dan keluarga saya ingin makan malam yang menyenangkan ketika kami menemukan restoran ini,makanan,makanan,A01,yes,'keluarga' konteks; 'makan malam' bukan jam_operasional; bukan aksesibilitas
resto-hotel-v2_006185::c002,resto-hotel-v2_006185,place_00256,Sekapur Sirih,restoran,2,Saya masuk dulu untuk cek menu dan dikasih menu indonesia (saya lokal),lainnya,makanan,A01,yes,
resto-hotel-v2_006190::c012,resto-hotel-v2_006190,place_00256,Sekapur Sirih,restoran,12,Other menu choices like Arsik-style Fish and Chicken Na Pinadar also present tempting flavors,lainnya,makanan,A01,yes,
resto-hotel-v2_006216::c011,resto-hotel-v2_006216,place_00256,Sekapur Sirih,restoran,11,Sungguh RESTORAN YG TIDAK RAMAH PADA CUSTOMER dan TIDAK RAMAH ANAK,aksesibilitas|makanan|pelayanan,pelayanan|aksesibilitas,A01,yes,
resto-hotel-v2_006217::c000,resto-hotel-v2_006217,place_00256,Sekapur Sirih,restoran,0,"Pertama kali ke sini, tempat sudah tutup padahal belum jam tutup (menurut Google Maps)",jam_operasional,jam_operasional,A01,yes,
resto-hotel-v2_006217::c001,resto-hotel-v2_006217,place_00256,Sekapur Sirih,restoran,1,"Kami tanya ke koki (mungkin owner) apa masih bisa pesan, dia jawab ketus bilang tempatnya tutup tanpa melihat ke arah kami",jam_operasional,pelayanan|jam_operasional,A01,yes,
resto-hotel-v2_006228::c000,resto-hotel-v2_006228,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,0,"kayaa ga niat jualan, baru ajaa dtg jam 9 berapaa menit lgsung di kasih bil katanyaa mau tutup, kalo emg mau closingan yaa di bilangg duluan jangan uda mesen cuma beberapa menit lgsung di bilang mau closing, pesanan pun belum pada di makan ujung"" nyaa kebuang, buruk bgt ni cafe wkwkwkw",jam_operasional|makanan,makanan|jam_operasional,A01,yes,
resto-hotel-v2_006229::c002,resto-hotel-v2_006229,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,2,Masak makan tanpa nasi,makanan,makanan,A01,yes,
resto-hotel-v2_006229::c003,resto-hotel-v2_006229,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,3,Yang bener brooo,lainnya,none,A01,yes,
resto-hotel-v2_006230::c000,resto-hotel-v2_006230,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,0,"Sangat tak happy Visited on 31stMay25, on that day -coffee machine rosak, blender rosak - end up hanya boleh orde air kelapa yg masam Sotong celup tepung keras (guna sotong frozen) Goreng pisang nice View awesome Toilet bersih",kebersihan|pemandangan|toilet,kebersihan|toilet|makanan|pemandangan,A01,yes,"Air kelapa, sotong = makanan"
resto-hotel-v2_006240::c000,resto-hotel-v2_006240,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,0,Saat sampai di tempat tutup,jam_operasional,akses_jalan|jam_operasional,A01,yes,
resto-hotel-v2_006255::c000,resto-hotel-v2_006255,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,0,Sangat mengecewakan,pelayanan,none,A01,yes,
resto-hotel-v2_006276::c000,resto-hotel-v2_006276,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,0,"Suasana cafe yang beda dengan cafe dipinggir danau Toba, spot foto bagus",fasilitas_umum,makanan|fasilitas_umum|pemandangan,A01,yes,
resto-hotel-v2_006296::c005,resto-hotel-v2_006296,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,5,Jus pokat pahiitttt als GETIRRRR sekali mgkn diblender sekalian kulit2nya,lainnya,makanan,A01,yes,
resto-hotel-v2_006304::c001,resto-hotel-v2_006304,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,1,"gak ada kualitas rasa Ya kalo soal tempat mmg oke untuk spot foto di cafe sangat Aestetic, namum kalo rasa dan pelayanan sangat buruk",fasilitas_umum|makanan|pelayanan,pelayanan|makanan|fasilitas_umum,A01,yes,
resto-hotel-v2_006373::c002,resto-hotel-v2_006373,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,2,"Tempatnya jg unik, spot foto jg banyak tentunya, hahaa",fasilitas_umum,fasilitas_umum,A01,yes,
resto-hotel-v2_006403::c001,resto-hotel-v2_006403,place_00126,La Pinus Damasus Bistro 26 Resto,restoran,1,worth it,harga,harga,A01,yes,
resto-hotel-v2_006432::c000,resto-hotel-v2_006432,place_00243,Rumah Makan Rahmat,restoran,0,Tempat makan terbaik di TukTuk dan menurut saya di Sumatra,makanan,makanan,A01,yes,
resto-hotel-v2_006432::c001,resto-hotel-v2_006432,place_00243,Rumah Makan Rahmat,restoran,1,Pemandangan luar biasa dan makanan lezat dan MURAH!,harga|makanan|pemandangan,harga|makanan|pemandangan,A01,yes,
resto-hotel-v2_006444::c002,resto-hotel-v2_006444,place_00243,Rumah Makan Rahmat,restoran,2,Lokasi rumah makan di dekat tikungan tajam menukik sehinga bila membawa mobil harus parkir di parkiran rumah makan tetangga,makanan|parkir,akses_jalan|parkir|makanan,A01,yes,
resto-hotel-v2_006449::c004,resto-hotel-v2_006449,place_00243,Rumah Makan Rahmat,restoran,4,Pemandangan indah dan wifi,internet_sinyal|pemandangan,pemandangan|internet_sinyal,A01,yes,
resto-hotel-v2_006452::c004,resto-hotel-v2_006452,place_00138,Matahari Restaurant And Homestay,restoran,4,Kamar-kamar,akomodasi,akomodasi,A01,yes,
resto-hotel-v2_006456::c001,resto-hotel-v2_006456,place_00138,Matahari Restaurant And Homestay,restoran,1,"Ikan bakar, kari ayam, dan Gado Gado lezat dan layanannya ramah dan bersahabat",pelayanan,pelayanan|makanan,A01,yes,
resto-hotel-v2_006457::c001,resto-hotel-v2_006457,place_00138,Matahari Restaurant And Homestay,restoran,1,Kamarnya cukup besar dengan kipas angin dan kamar mandi pribadi,akomodasi|toilet,toilet|akomodasi,A01,yes,
resto-hotel-v2_006498::c002,resto-hotel-v2_006498,place_00026,Andrian Rumah Makan Nasional,restoran,2,Total harga Rp292.000 termasuk minuman,harga,harga|makanan,A01,yes,
resto-hotel-v2_006511::c000,resto-hotel-v2_006511,place_00026,Andrian Rumah Makan Nasional,restoran,0,"Makanannya enak dan tempatnya bersih, serta ramah",kebersihan|pelayanan,kebersihan|pelayanan|makanan,A01,yes,
resto-hotel-v2_006513::c000,resto-hotel-v2_006513,place_00026,Andrian Rumah Makan Nasional,restoran,0,Tempat menunggu kapal penyeberangan ke Pulau Samosir,transportasi,transportasi|jam_operasional,A01,yes,
resto-hotel-v2_006520::c000,resto-hotel-v2_006520,place_00026,Andrian Rumah Makan Nasional,restoran,0,Saya memberi restoran ini skor tertinggi dibandingkan restoran lain yang saya coba di pulau ini,lainnya,none,A01,yes,
resto-hotel-v2_006558::c013,resto-hotel-v2_006558,place_00280,Tataring Coffee 26 Resto,restoran,13,"Jika Anda ada di sana, ini adalah tempat yang tidak boleh dilewatkan!",lainnya,none,A01,yes,
resto-hotel-v2_006559::c005,resto-hotel-v2_006559,place_00280,Tataring Coffee 26 Resto,restoran,5,"Pelayanannya santai, agak lambat saat penuh",keramaian|pelayanan,pelayanan|keramaian,A01,yes,
resto-hotel-v2_006579::c000,resto-hotel-v2_006579,place_00280,Tataring Coffee 26 Resto,restoran,0,"Kami menyukai segalanya tentang tempat ini, mulai dari kopi mereka ('Sanger', minuman terbaik yang pernah Anda minum di Indonesia) hingga sarapan mereka (menyukai buah dan granola & roti panggang dengan guac dan egss) dan hidangan lokal & barat mereka",lainnya,makanan,A01,yes,
resto-hotel-v2_006610::c000,resto-hotel-v2_006610,place_00280,Tataring Coffee 26 Resto,restoran,0,Makanan enak (tradisional) dan jus segar,budaya|makanan,makanan,A01,yes,
resto-hotel-v2_006630::c001,resto-hotel-v2_006630,place_00280,Tataring Coffee 26 Resto,restoran,1,Kalau ke Samosir wajib mampir ke sini,lainnya,none,A01,yes,
resto-hotel-v2_006648::c000,resto-hotel-v2_006648,place_00280,Tataring Coffee 26 Resto,restoran,0,Enak banget nongkrong sambil dengerin live musik Kamis dan Sabtu malam Apa lagi variasi kopinya ..🤤😋,lainnya,makanan,A01,yes,"'Kamis dan Sabtu malam' konteks waktu, bukan jam operasional"
resto-hotel-v2_006657::c000,resto-hotel-v2_006657,place_00280,Tataring Coffee 26 Resto,restoran,0,Makanan yang benar-benar enak,makanan,makanan,A01,yes,
resto-hotel-v2_006686::c003,resto-hotel-v2_006686,place_00280,Tataring Coffee 26 Resto,restoran,3,Kalo siang di cafe ini juga cocok untuk kerja sambil bawa laptop krn tersedia wifi,internet_sinyal,makanan|jam_operasional|internet_sinyal,A01,yes,
resto-hotel-v2_006687::c000,resto-hotel-v2_006687,place_00280,Tataring Coffee 26 Resto,restoran,0,TIDAK DIANJURKAN!!,lainnya,none,A01,yes,
resto-hotel-v2_006722::c007,resto-hotel-v2_006722,place_00280,Tataring Coffee 26 Resto,restoran,7,Jika Anda tidak menyukai santapan lezat maka tempat ini mungkin bisa menjadi pilihan Anda,lainnya,makanan,A01,yes,
resto-hotel-v2_006760::c000,resto-hotel-v2_006760,place_00307,Widya Restaurant,restoran,0,Kadang bukan rasa (makanan) yang membuat kita ingin kembali ke tempat yang sama,makanan,makanan,A01,yes,
resto-hotel-v2_006763::c004,resto-hotel-v2_006763,place_00307,Widya Restaurant,restoran,4,"Lokasi dekat dengan hotel Mariana Resort, bisa dijangkau dengan jalan kaki",akomodasi|akses_jalan,akses_jalan|akomodasi,A01,yes,
resto-hotel-v2_006768::c001,resto-hotel-v2_006768,place_00307,Widya Restaurant,restoran,1,Saya akan singgah kembali jika datang ke tuktuk siadong lagi,lainnya,none,A01,yes,
resto-hotel-v2_006770::c000,resto-hotel-v2_006770,place_00307,Widya Restaurant,restoran,0,Cuman lewat aja,lainnya,none,A01,yes,
resto-hotel-v2_006771::c002,resto-hotel-v2_006771,place_00307,Widya Restaurant,restoran,2,Anda harus memesan tempat duduk dan melakukan pemesanan makanan terlebih dahulu,fasilitas_umum|makanan,makanan|fasilitas_umum,A01,yes,
